Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect,Year,Month
Spearsland,64503400,2023-07-31,3,570.03,0,118.0,Guatemala,Furniture,Monday,False,2023,7
Spearsland,64503400,2023-08-01,7,1330.07,0,0.0,Antarctica (the territory South of 60 deg S),Furniture,Tuesday,False,2023,8
Spearsland,64503400,2023-08-02,5,760.04,20,0.0,Solomon Islands,Furniture,Wednesday,False,2023,8
Spearsland,64503400,2023-08-03,9,1710.09,0,0.0,Belarus,Furniture,Thursday,False,2023,8
Spearsland,64503400,2023-08-04,5,950.05,0,0.0,Kenya,Furniture,Friday,False,2023,8
Spearsland,64503400,2023-08-05,3,570.03,0,155.0,Belgium,Furniture,Saturday,False,2023,8
Spearsland,64503400,2023-08-07,6,1140.06,0,0.0,China,Furniture,Monday,False,2023,8
Spearsland,64503400,2023-08-08,6,1140.06,0,0.0,Slovakia (Slovak Republic),Furniture,Tuesday,False,2023,8
Spearsland,64503400,2023-08-09,5,950.05,0,0.0,Belize,Furniture,Wednesday,False,2023,8
Spearsland,64503400,2023-08-10,5,950.05,0,0.0,Bolivia,Furniture,Thursday,False,2023,8
Spearsland,64503400,2023-08-11,10,1900.1,0,0.0,Brunei Darussalam,Furniture,Friday,False,2023,8
Spearsland,64503400,2023-08-12,12,2280.12,0,182.0,French Polynesia,Furniture,Saturday,False,2023,8
Spearsland,64503400,2023-08-13,1,190.01,0,157.0,Zimbabwe,Furniture,Sunday,False,2023,8
Spearsland,64503400,2023-08-14,2,380.02,0,133.0,Norway,Furniture,Monday,False,2023,8
Spearsland,64503400,2023-08-15,6,912.05,20,193.0,Benin,Furniture,Tuesday,False,2023,8
Spearsland,64503400,2023-08-16,3,570.03,0,0.0,Tokelau,Furniture,Wednesday,False,2023,8
Spearsland,64503400,2023-08-17,7,1330.07,0,176.0,Mongolia,Furniture,Thursday,False,2023,8
Spearsland,64503400,2023-08-18,9,1710.09,0,100.0,Ethiopia,Furniture,Friday,False,2023,8
Spearsland,64503400,2023-08-19,7,1330.07,0,0.0,Senegal,Furniture,Saturday,False,2023,8
Spearsland,64503400,2023-08-20,6,1140.06,0,152.0,China,Furniture,Sunday,False,2023,8
Spearsland,64503400,2023-08-21,3,456.02,20,0.0,New Caledonia,Furniture,Monday,False,2023,8
Spearsland,64503400,2023-08-22,7,1330.07,0,8.0,Switzerland,Furniture,Tuesday,False,2023,8
Spearsland,64503400,2023-08-23,10,1520.08,20,0.0,Saint Lucia,Furniture,Wednesday,False,2023,8
Spearsland,64503400,2023-08-24,11,2090.11,0,0.0,Barbados,Furniture,Thursday,False,2023,8
Spearsland,64503400,2023-08-25,3,570.03,0,0.0,Pitcairn Islands,Furniture,Friday,False,2023,8
Spearsland,64503400,2023-08-26,6,1140.06,0,82.0,Myanmar,Furniture,Saturday,False,2023,8
Spearsland,64503400,2023-08-27,7,1330.07,0,0.0,Lao People's Democratic Republic,Furniture,Sunday,False,2023,8
Spearsland,64503400,2023-08-29,11,2090.11,0,87.0,Cook Islands,Furniture,Tuesday,False,2023,8
Spearsland,64503400,2023-08-30,7,1263.57,5,179.0,Costa Rica,Furniture,Wednesday,False,2023,8
Spearsland,64503400,2023-08-31,9,1710.09,0,179.0,Sudan,Furniture,Thursday,False,2023,8
Spearsland,64503400,2023-09-01,10,1900.1,0,92.0,Korea,Furniture,Friday,False,2023,9
Spearsland,64503400,2023-09-02,3,570.03,0,7.0,Slovenia,Furniture,Saturday,False,2023,9
Spearsland,64503400,2023-09-03,6,1083.06,5,0.0,Sweden,Furniture,Sunday,False,2023,9
Spearsland,64503400,2023-09-04,13,2470.13,0,89.0,Thailand,Furniture,Monday,False,2023,9
Spearsland,64503400,2023-09-05,5,950.05,0,188.0,Chad,Furniture,Tuesday,False,2023,9
Spearsland,64503400,2023-09-06,14,2660.14,0,88.0,United Kingdom,Furniture,Wednesday,False,2023,9
Spearsland,64503400,2023-09-07,5,950.05,0,172.0,Palestinian Territory,Furniture,Thursday,False,2023,9
Spearsland,64503400,2023-09-08,7,1130.56,15,0.0,Lithuania,Furniture,Friday,False,2023,9
Spearsland,64503400,2023-09-09,10,1900.1,0,0.0,Belgium,Furniture,Saturday,False,2023,9
Spearsland,64503400,2023-09-10,4,760.04,0,0.0,Dominica,Furniture,Sunday,False,2023,9
Spearsland,64503400,2023-09-11,7,1330.07,0,0.0,Mongolia,Furniture,Monday,False,2023,9
Spearsland,64503400,2023-09-12,3,484.53,15,0.0,Saudi Arabia,Furniture,Tuesday,False,2023,9
Spearsland,64503400,2023-09-13,1,190.01,0,97.0,Jordan,Furniture,Wednesday,False,2023,9
Spearsland,64503400,2023-09-14,13,2470.13,0,180.0,Anguilla,Furniture,Thursday,False,2023,9
Spearsland,64503400,2023-09-15,7,1330.07,0,0.0,Zambia,Furniture,Friday,False,2023,9
Spearsland,64503400,2023-09-16,9,1368.07,20,0.0,Ghana,Furniture,Saturday,False,2023,9
Spearsland,64503400,2023-09-17,7,1130.56,15,30.0,Colombia,Furniture,Sunday,False,2023,9
Spearsland,64503400,2023-09-18,2,342.02,10,0.0,Jersey,Furniture,Monday,False,2023,9
Spearsland,64503400,2023-09-19,7,1197.06,10,0.0,Mauritania,Furniture,Tuesday,False,2023,9
Spearsland,64503400,2023-09-20,3,570.03,0,0.0,Togo,Furniture,Wednesday,False,2023,9
Spearsland,64503400,2023-09-21,7,1330.07,0,0.0,Timor-Leste,Furniture,Thursday,False,2023,9
Spearsland,64503400,2023-09-23,10,1900.1,0,0.0,Congo,Furniture,Saturday,False,2023,9
Spearsland,64503400,2023-09-24,7,1330.07,0,0.0,Botswana,Furniture,Sunday,False,2023,9
Spearsland,64503400,2023-09-25,6,1140.06,0,0.0,Estonia,Furniture,Monday,False,2023,9
Spearsland,64503400,2023-09-26,5,950.05,0,27.0,Singapore,Furniture,Tuesday,False,2023,9
Spearsland,64503400,2023-09-27,5,950.05,0,11.0,Hong Kong,Furniture,Wednesday,False,2023,9
Spearsland,64503400,2023-09-28,9,1539.08,10,0.0,Niue,Furniture,Thursday,False,2023,9
Spearsland,64503400,2023-09-29,6,1140.06,0,65.0,Kyrgyz Republic,Furniture,Friday,False,2023,9
Spearsland,64503400,2023-09-30,6,1140.06,0,0.0,Malawi,Furniture,Saturday,False,2023,9
Spearsland,64503400,2023-10-01,6,1140.06,0,0.0,Saint Barthelemy,Furniture,Sunday,False,2023,10
Spearsland,64503400,2023-10-02,7,1330.07,0,0.0,Ghana,Furniture,Monday,False,2023,10
Spearsland,64503400,2023-10-03,9,1710.09,0,22.0,South Georgia and the South Sandwich Islands,Furniture,Tuesday,False,2023,10
Spearsland,64503400,2023-10-04,11,2090.11,0,1.0,Korea,Furniture,Wednesday,False,2023,10
Spearsland,64503400,2023-10-05,8,1520.08,0,0.0,Bolivia,Furniture,Thursday,False,2023,10
Spearsland,64503400,2023-10-06,7,1330.07,0,0.0,Djibouti,Furniture,Friday,False,2023,10
Spearsland,64503400,2023-10-07,11,1776.59,15,0.0,Belize,Furniture,Saturday,False,2023,10
Spearsland,64503400,2023-10-09,9,1710.09,0,42.0,Puerto Rico,Furniture,Monday,False,2023,10
Spearsland,64503400,2023-10-10,4,760.04,0,0.0,Rwanda,Furniture,Tuesday,False,2023,10
Spearsland,64503400,2023-10-11,9,1710.09,0,10.0,Malaysia,Furniture,Wednesday,False,2023,10
Spearsland,64503400,2023-10-12,7,1330.07,0,30.0,Turks and Caicos Islands,Furniture,Thursday,False,2023,10
Spearsland,64503400,2023-10-13,7,1330.07,0,0.0,Korea,Furniture,Friday,False,2023,10
Spearsland,64503400,2023-10-14,6,1140.06,0,77.0,Hong Kong,Furniture,Saturday,False,2023,10
Spearsland,64503400,2023-10-15,5,950.05,0,163.0,Burundi,Furniture,Sunday,False,2023,10
Spearsland,64503400,2023-10-16,8,1520.08,0,133.0,Singapore,Furniture,Monday,False,2023,10
Spearsland,64503400,2023-10-17,4,760.04,0,81.0,Saint Pierre and Miquelon,Furniture,Tuesday,False,2023,10
Spearsland,64503400,2023-10-18,5,950.05,0,44.0,Jersey,Furniture,Wednesday,False,2023,10
Spearsland,64503400,2023-10-19,7,1330.07,0,0.0,Cyprus,Furniture,Thursday,False,2023,10
Spearsland,64503400,2023-10-20,0,0.0,0,0.0,Rwanda,Furniture,Friday,False,2023,10
Spearsland,64503400,2023-10-21,10,1520.08,20,0.0,Ireland,Furniture,Saturday,False,2023,10
Spearsland,64503400,2023-10-22,3,570.03,0,0.0,Equatorial Guinea,Furniture,Sunday,False,2023,10
Spearsland,64503400,2023-10-23,5,950.05,0,83.0,Mongolia,Furniture,Monday,False,2023,10
Spearsland,64503400,2023-10-24,1,190.01,0,122.0,Tanzania,Furniture,Tuesday,False,2023,10
Spearsland,64503400,2023-10-25,5,950.05,0,0.0,Finland,Furniture,Wednesday,False,2023,10
Spearsland,64503400,2023-10-26,7,1330.07,0,123.0,Malta,Furniture,Thursday,False,2023,10
Spearsland,64503400,2023-10-27,4,760.04,0,0.0,South Africa,Furniture,Friday,False,2023,10
Spearsland,64503400,2023-10-28,8,1520.08,0,0.0,Syrian Arab Republic,Furniture,Saturday,False,2023,10
Spearsland,64503400,2023-10-29,5,950.05,0,0.0,American Samoa,Furniture,Sunday,False,2023,10
Spearsland,64503400,2023-10-30,5,950.05,0,0.0,Slovenia,Furniture,Monday,False,2023,10
Spearsland,64503400,2023-10-31,9,1710.09,0,0.0,Fiji,Furniture,Tuesday,False,2023,10
Spearsland,64503400,2023-11-01,4,684.04,10,0.0,Denmark,Furniture,Wednesday,False,2023,11
Spearsland,64503400,2023-11-02,4,760.04,0,91.0,Bolivia,Furniture,Thursday,False,2023,11
Spearsland,64503400,2023-11-03,4,760.04,0,18.0,Yemen,Furniture,Friday,False,2023,11
Spearsland,64503400,2023-11-04,10,1900.1,0,188.0,Jordan,Furniture,Saturday,False,2023,11
Spearsland,64503400,2023-11-05,3,570.03,0,0.0,Bangladesh,Furniture,Sunday,False,2023,11
Spearsland,64503400,2023-11-06,2,342.02,10,16.0,Trinidad and Tobago,Furniture,Monday,False,2023,11
Spearsland,64503400,2023-11-07,2,380.02,0,0.0,Cayman Islands,Furniture,Tuesday,False,2023,11
Spearsland,64503400,2023-11-08,2,323.02,15,2.0,Bermuda,Furniture,Wednesday,False,2023,11
Spearsland,64503400,2023-11-09,8,1216.06,20,32.0,Estonia,Furniture,Thursday,False,2023,11
Spearsland,64503400,2023-11-10,4,760.04,0,122.0,Austria,Furniture,Friday,False,2023,11
Spearsland,64503400,2023-11-11,10,1900.1,0,0.0,Croatia,Furniture,Saturday,False,2023,11
Spearsland,64503400,2023-11-12,11,2090.11,0,191.0,Saint Vincent and the Grenadines,Furniture,Sunday,False,2023,11
Spearsland,64503400,2023-11-13,7,1330.07,0,0.0,Bulgaria,Furniture,Monday,False,2023,11
Spearsland,64503400,2023-11-14,8,1520.08,0,127.0,Bulgaria,Furniture,Tuesday,False,2023,11
Spearsland,64503400,2023-11-15,11,1776.59,15,0.0,Monaco,Furniture,Wednesday,False,2023,11
Spearsland,64503400,2023-11-16,8,1520.08,0,71.0,Kenya,Furniture,Thursday,False,2023,11
Spearsland,64503400,2023-11-17,5,950.05,0,86.0,Myanmar,Furniture,Friday,False,2023,11
Spearsland,64503400,2023-11-19,8,1520.08,0,0.0,Uzbekistan,Furniture,Sunday,False,2023,11
Spearsland,64503400,2023-11-20,11,2090.11,0,0.0,Vanuatu,Furniture,Monday,False,2023,11
Spearsland,64503400,2023-11-21,8,1520.08,0,14.0,Turkey,Furniture,Tuesday,False,2023,11
Spearsland,64503400,2023-11-22,4,760.04,0,0.0,United States of America,Furniture,Wednesday,False,2023,11
Spearsland,64503400,2023-11-23,8,1444.08,5,0.0,Slovakia (Slovak Republic),Furniture,Thursday,False,2023,11
Spearsland,64503400,2023-11-25,5,950.05,0,0.0,Paraguay,Furniture,Saturday,False,2023,11
Spearsland,64503400,2023-11-26,13,2470.13,0,40.0,Indonesia,Furniture,Sunday,False,2023,11
Spearsland,64503400,2023-11-27,7,1263.57,5,106.0,Togo,Furniture,Monday,False,2023,11
Spearsland,64503400,2023-11-28,2,380.02,0,29.0,Senegal,Furniture,Tuesday,False,2023,11
Spearsland,64503400,2023-11-29,8,1520.08,0,0.0,Mongolia,Furniture,Wednesday,False,2023,11
Spearsland,64503400,2023-11-30,7,1330.07,0,14.0,Georgia,Furniture,Thursday,False,2023,11
Spearsland,64503400,2023-12-01,11,1776.59,15,172.0,Niger,Furniture,Friday,False,2023,12
Spearsland,64503400,2023-12-02,5,950.05,0,0.0,Guinea-Bissau,Furniture,Saturday,False,2023,12
Spearsland,64503400,2023-12-03,6,1140.06,0,0.0,Israel,Furniture,Sunday,False,2023,12
Spearsland,64503400,2023-12-04,4,760.04,0,0.0,Sweden,Furniture,Monday,False,2023,12
Spearsland,64503400,2023-12-05,9,1710.09,0,171.0,Equatorial Guinea,Furniture,Tuesday,False,2023,12
Spearsland,64503400,2023-12-06,5,950.05,0,163.0,French Polynesia,Furniture,Wednesday,False,2023,12
Spearsland,64503400,2023-12-08,5,950.05,0,0.0,Djibouti,Furniture,Friday,False,2023,12
Spearsland,64503400,2023-12-09,1,190.01,0,91.0,Malaysia,Furniture,Saturday,False,2023,12
Spearsland,64503400,2023-12-10,11,2090.11,0,159.0,Somalia,Furniture,Sunday,False,2023,12
Spearsland,64503400,2023-12-11,5,950.05,0,73.0,Luxembourg,Furniture,Monday,False,2023,12
Spearsland,64503400,2023-12-12,11,2090.11,0,0.0,Cayman Islands,Furniture,Tuesday,False,2023,12
Spearsland,64503400,2023-12-13,9,1710.09,0,197.0,French Polynesia,Furniture,Wednesday,False,2023,12
Spearsland,64503400,2023-12-14,9,1710.09,0,0.0,Korea,Furniture,Thursday,False,2023,12
Spearsland,64503400,2023-12-15,9,1368.07,20,0.0,Malta,Furniture,Friday,False,2023,12
Spearsland,64503400,2023-12-16,6,1140.06,0,34.0,Guyana,Furniture,Saturday,False,2023,12
Spearsland,64503400,2023-12-17,5,950.05,0,139.0,Kazakhstan,Furniture,Sunday,False,2023,12
Spearsland,64503400,2023-12-19,5,950.05,0,126.0,Venezuela,Furniture,Tuesday,False,2023,12
Spearsland,64503400,2023-12-20,9,1710.09,0,108.0,Isle of Man,Furniture,Wednesday,False,2023,12
Spearsland,64503400,2023-12-21,7,1330.07,0,0.0,United States of America,Furniture,Thursday,False,2023,12
Spearsland,64503400,2023-12-22,8,1368.07,10,0.0,Vanuatu,Furniture,Friday,False,2023,12
Spearsland,64503400,2023-12-23,8,1520.08,0,0.0,Burkina Faso,Furniture,Saturday,False,2023,12
Spearsland,64503400,2023-12-26,14,2660.14,0,0.0,Heard Island and McDonald Islands,Furniture,Tuesday,False,2023,12
Spearsland,64503400,2023-12-27,7,1330.07,0,118.0,Libyan Arab Jamahiriya,Furniture,Wednesday,False,2023,12
Spearsland,64503400,2023-12-28,8,1520.08,0,59.0,Northern Mariana Islands,Furniture,Thursday,False,2023,12
Spearsland,64503400,2023-12-29,4,760.04,0,0.0,France,Furniture,Friday,False,2023,12
Spearsland,64503400,2023-12-30,3,484.53,15,56.0,Somalia,Furniture,Saturday,False,2023,12
Spearsland,64503400,2023-12-31,5,902.55,5,0.0,Heard Island and McDonald Islands,Furniture,Sunday,False,2023,12
Spearsland,64503400,2024-01-01,5,950.05,0,54.0,Hong Kong,Furniture,Monday,False,2024,1
Spearsland,65593523,2022-01-01,6,1149.42,0,0.0,Trinidad and Tobago,Groceries,Saturday,False,2022,1
Spearsland,65593523,2022-01-02,4,766.28,0,112.0,Turkmenistan,Groceries,Sunday,False,2022,1
Spearsland,65593523,2022-01-03,8,1532.56,0,0.0,Canada,Groceries,Monday,False,2022,1
Spearsland,65593523,2022-01-05,3,574.71,0,0.0,Bulgaria,Groceries,Wednesday,False,2022,1
Spearsland,65593523,2022-01-06,8,1532.56,0,0.0,Brunei Darussalam,Groceries,Thursday,False,2022,1
Spearsland,65593523,2022-01-07,6,1149.42,0,0.0,Benin,Groceries,Friday,False,2022,1
Spearsland,65593523,2022-01-08,3,574.71,0,5.0,Slovenia,Groceries,Saturday,False,2022,1
Spearsland,65593523,2022-01-09,4,613.02,20,38.0,Egypt,Groceries,Sunday,False,2022,1
Spearsland,65593523,2022-01-10,6,1149.42,0,0.0,Finland,Groceries,Monday,False,2022,1
Spearsland,65593523,2022-01-11,4,613.02,20,0.0,Thailand,Groceries,Tuesday,False,2022,1
Spearsland,65593523,2022-01-12,3,545.97,5,98.0,Guam,Groceries,Wednesday,False,2022,1
Spearsland,65593523,2022-01-13,2,344.83,10,66.0,Uganda,Groceries,Thursday,False,2022,1
Spearsland,65593523,2022-01-14,7,1139.84,15,0.0,Armenia,Groceries,Friday,False,2022,1
Spearsland,65593523,2022-01-15,3,574.71,0,0.0,Grenada,Groceries,Saturday,False,2022,1
Spearsland,65593523,2022-01-17,6,1149.42,0,0.0,South Africa,Groceries,Monday,False,2022,1
Spearsland,65593523,2022-01-19,3,574.71,0,96.0,Seychelles,Groceries,Wednesday,False,2022,1
Spearsland,65593523,2022-01-21,4,689.65,10,0.0,Denmark,Groceries,Friday,False,2022,1
Spearsland,65593523,2022-01-22,7,1340.99,0,57.0,Qatar,Groceries,Saturday,False,2022,1
Spearsland,65593523,2022-01-23,3,488.5,15,0.0,France,Groceries,Sunday,False,2022,1
Spearsland,65593523,2022-01-24,4,689.65,10,0.0,Japan,Groceries,Monday,False,2022,1
Spearsland,65593523,2022-01-25,8,1226.05,20,0.0,Jordan,Groceries,Tuesday,False,2022,1
Spearsland,65593523,2022-01-26,9,1724.13,0,174.0,Fiji,Groceries,Wednesday,False,2022,1
Spearsland,65593523,2022-01-27,6,1149.42,0,39.0,Chad,Groceries,Thursday,False,2022,1
Spearsland,65593523,2022-01-28,2,344.83,10,0.0,Fiji,Groceries,Friday,False,2022,1
Spearsland,65593523,2022-01-29,6,977.01,15,0.0,Kenya,Groceries,Saturday,False,2022,1
Spearsland,65593523,2022-01-30,1,191.57,0,63.0,Rwanda,Groceries,Sunday,False,2022,1
Spearsland,65593523,2022-01-31,3,574.71,0,34.0,Montserrat,Groceries,Monday,False,2022,1
Spearsland,65593523,2022-02-01,5,957.85,0,0.0,Pakistan,Groceries,Tuesday,False,2022,2
Spearsland,65593523,2022-02-02,7,1340.99,0,172.0,Vietnam,Groceries,Wednesday,False,2022,2
Spearsland,65593523,2022-02-03,3,517.24,10,18.0,Lesotho,Groceries,Thursday,False,2022,2
Spearsland,65593523,2022-02-04,5,766.28,20,0.0,Aruba,Groceries,Friday,False,2022,2
Spearsland,65593523,2022-02-05,8,1532.56,0,0.0,Algeria,Groceries,Saturday,False,2022,2
Spearsland,65593523,2022-02-06,8,1532.56,0,0.0,Bosnia and Herzegovina,Groceries,Sunday,False,2022,2
Spearsland,65593523,2022-02-07,8,1532.56,0,166.0,Papua New Guinea,Groceries,Monday,False,2022,2
Spearsland,65593523,2022-02-08,6,1149.42,0,0.0,Falkland Islands (Malvinas),Groceries,Tuesday,False,2022,2
Spearsland,65593523,2022-02-09,6,1149.42,0,32.0,Czech Republic,Groceries,Wednesday,False,2022,2
Spearsland,65593523,2022-02-10,6,1149.42,0,0.0,Solomon Islands,Groceries,Thursday,False,2022,2
Spearsland,65593523,2022-02-11,2,383.14,0,29.0,Saint Kitts and Nevis,Groceries,Friday,False,2022,2
Spearsland,65593523,2022-02-12,3,574.71,0,107.0,Wallis and Futuna,Groceries,Saturday,False,2022,2
Spearsland,65593523,2022-02-14,4,766.28,0,0.0,Peru,Groceries,Monday,False,2022,2
Spearsland,65593523,2022-02-15,7,1340.99,0,0.0,Falkland Islands (Malvinas),Groceries,Tuesday,False,2022,2
Spearsland,65593523,2022-02-16,5,957.85,0,0.0,Aruba,Groceries,Wednesday,False,2022,2
Spearsland,65593523,2022-02-17,4,766.28,0,0.0,Tuvalu,Groceries,Thursday,False,2022,2
Spearsland,65593523,2022-02-18,8,1532.56,0,0.0,Korea,Groceries,Friday,False,2022,2
Spearsland,65593523,2022-02-19,4,766.28,0,0.0,Papua New Guinea,Groceries,Saturday,False,2022,2
Spearsland,65593523,2022-02-20,7,1340.99,0,108.0,Sao Tome and Principe,Groceries,Sunday,False,2022,2
Spearsland,65593523,2022-02-21,3,459.77,20,10.0,Samoa,Groceries,Monday,False,2022,2
Spearsland,65593523,2022-02-22,3,574.71,0,0.0,Chad,Groceries,Tuesday,False,2022,2
Spearsland,65593523,2022-02-23,6,1149.42,0,198.0,Yemen,Groceries,Wednesday,False,2022,2
Spearsland,65593523,2022-02-24,5,957.85,0,25.0,Senegal,Groceries,Thursday,False,2022,2
Spearsland,65593523,2022-02-25,9,1379.3,20,0.0,Pitcairn Islands,Groceries,Friday,False,2022,2
Spearsland,65593523,2022-02-26,1,191.57,0,54.0,Congo,Groceries,Saturday,False,2022,2
Spearsland,65593523,2022-02-27,9,1379.3,20,0.0,Chile,Groceries,Sunday,False,2022,2
Spearsland,65593523,2022-02-28,8,1532.56,0,45.0,Austria,Groceries,Monday,False,2022,2
Spearsland,65593523,2022-03-01,7,1206.89,10,0.0,Uganda,Groceries,Tuesday,False,2022,3
Spearsland,65593523,2022-03-02,3,488.5,15,0.0,South Africa,Groceries,Wednesday,False,2022,3
Spearsland,65593523,2022-03-03,2,383.14,0,0.0,Grenada,Groceries,Thursday,False,2022,3
Spearsland,65593523,2022-03-04,3,574.71,0,79.0,Sao Tome and Principe,Groceries,Friday,False,2022,3
Spearsland,65593523,2022-03-05,6,1149.42,0,18.0,Mauritius,Groceries,Saturday,False,2022,3
Spearsland,65593523,2022-03-06,8,1532.56,0,56.0,Lithuania,Groceries,Sunday,False,2022,3
Spearsland,65593523,2022-03-07,2,383.14,0,148.0,Kiribati,Groceries,Monday,False,2022,3
Spearsland,65593523,2022-03-09,4,766.28,0,26.0,Palau,Groceries,Wednesday,False,2022,3
Spearsland,65593523,2022-03-10,5,957.85,0,0.0,Uganda,Groceries,Thursday,False,2022,3
Spearsland,65593523,2022-03-11,5,957.85,0,107.0,Paraguay,Groceries,Friday,False,2022,3
Spearsland,65593523,2022-03-12,2,383.14,0,107.0,South Africa,Groceries,Saturday,False,2022,3
Spearsland,65593523,2022-03-13,4,766.28,0,103.0,Serbia,Groceries,Sunday,False,2022,3
Spearsland,65593523,2022-03-14,3,574.71,0,0.0,Angola,Groceries,Monday,False,2022,3
Spearsland,65593523,2022-03-15,5,957.85,0,0.0,Dominican Republic,Groceries,Tuesday,False,2022,3
Spearsland,65593523,2022-03-16,2,383.14,0,48.0,Christmas Island,Groceries,Wednesday,False,2022,3
Spearsland,65593523,2022-03-17,4,766.28,0,96.0,Bangladesh,Groceries,Thursday,False,2022,3
Spearsland,65593523,2022-03-18,5,957.85,0,0.0,Croatia,Groceries,Friday,False,2022,3
Spearsland,65593523,2022-03-19,4,766.28,0,158.0,Mexico,Groceries,Saturday,False,2022,3
Spearsland,65593523,2022-03-20,1,191.57,0,0.0,Jamaica,Groceries,Sunday,False,2022,3
Spearsland,65593523,2022-03-21,4,766.28,0,180.0,Mauritania,Groceries,Monday,False,2022,3
Spearsland,65593523,2022-03-22,2,325.67,15,0.0,Norway,Groceries,Tuesday,False,2022,3
Spearsland,65593523,2022-03-23,7,1139.84,15,160.0,Yemen,Groceries,Wednesday,False,2022,3
Spearsland,65593523,2022-03-24,2,363.98,5,0.0,Jersey,Groceries,Thursday,False,2022,3
Spearsland,65593523,2022-03-25,6,1149.42,0,16.0,Ecuador,Groceries,Friday,False,2022,3
Spearsland,65593523,2022-03-26,4,651.34,15,20.0,Nicaragua,Groceries,Saturday,False,2022,3
Spearsland,65593523,2022-03-27,3,574.71,0,0.0,Kyrgyz Republic,Groceries,Sunday,False,2022,3
Spearsland,65593523,2022-03-28,5,862.06,10,0.0,Cocos (Keeling) Islands,Groceries,Monday,False,2022,3
Spearsland,65593523,2022-03-29,3,574.71,0,0.0,Italy,Groceries,Tuesday,False,2022,3
Spearsland,65593523,2022-03-30,6,1149.42,0,0.0,Slovenia,Groceries,Wednesday,False,2022,3
Spearsland,65593523,2022-03-31,5,957.85,0,121.0,North Macedonia,Groceries,Thursday,False,2022,3
Spearsland,65593523,2022-04-01,7,1340.99,0,0.0,Swaziland,Groceries,Friday,False,2022,4
Spearsland,65593523,2022-04-02,4,766.28,0,37.0,Tonga,Groceries,Saturday,False,2022,4
Spearsland,65593523,2022-04-03,6,1034.48,10,0.0,Djibouti,Groceries,Sunday,False,2022,4
Spearsland,65593523,2022-04-04,5,957.85,0,0.0,Guernsey,Groceries,Monday,False,2022,4
Spearsland,65593523,2022-04-05,5,957.85,0,192.0,Switzerland,Groceries,Tuesday,False,2022,4
Spearsland,65593523,2022-04-06,4,613.02,20,93.0,Paraguay,Groceries,Wednesday,False,2022,4
Spearsland,65593523,2022-04-07,5,957.85,0,0.0,Belarus,Groceries,Thursday,False,2022,4
Spearsland,65593523,2022-04-08,7,1340.99,0,0.0,Saint Pierre and Miquelon,Groceries,Friday,False,2022,4
Spearsland,65593523,2022-04-09,6,1149.42,0,0.0,Jamaica,Groceries,Saturday,False,2022,4
Spearsland,65593523,2022-04-10,1,181.99,5,0.0,Saint Kitts and Nevis,Groceries,Sunday,False,2022,4
Spearsland,65593523,2022-04-11,6,1149.42,0,74.0,Saint Martin,Groceries,Monday,False,2022,4
Spearsland,65593523,2022-04-12,4,766.28,0,0.0,Greece,Groceries,Tuesday,False,2022,4
Spearsland,65593523,2022-04-13,7,1340.99,0,0.0,British Virgin Islands,Groceries,Wednesday,False,2022,4
Spearsland,65593523,2022-04-14,6,1149.42,0,117.0,China,Groceries,Thursday,False,2022,4
Spearsland,65593523,2022-04-15,1,191.57,0,49.0,Russian Federation,Groceries,Friday,False,2022,4
Spearsland,65593523,2022-04-16,4,727.97,5,68.0,Guatemala,Groceries,Saturday,False,2022,4
Spearsland,65593523,2022-04-17,9,1724.13,0,148.0,Liberia,Groceries,Sunday,False,2022,4
Spearsland,65593523,2022-04-18,9,1379.3,20,0.0,Guatemala,Groceries,Monday,False,2022,4
Spearsland,65593523,2022-04-19,5,862.06,10,148.0,Guam,Groceries,Tuesday,False,2022,4
Spearsland,65593523,2022-04-20,7,1340.99,0,0.0,Estonia,Groceries,Wednesday,False,2022,4
Spearsland,65593523,2022-04-21,4,766.28,0,0.0,Mozambique,Groceries,Thursday,False,2022,4
Spearsland,65593523,2022-04-22,6,1149.42,0,0.0,Lebanon,Groceries,Friday,False,2022,4
Spearsland,65593523,2022-04-23,9,1551.72,10,0.0,Mali,Groceries,Saturday,False,2022,4
Spearsland,65593523,2022-04-24,7,1340.99,0,14.0,Nigeria,Groceries,Sunday,False,2022,4
Spearsland,65593523,2022-04-25,4,766.28,0,0.0,Myanmar,Groceries,Monday,False,2022,4
Spearsland,65593523,2022-04-26,7,1139.84,15,144.0,Belarus,Groceries,Tuesday,False,2022,4
Spearsland,65593523,2022-04-27,0,0.0,0,0.0,Angola,Groceries,Wednesday,False,2022,4
Spearsland,65593523,2022-04-28,7,1340.99,0,0.0,Kyrgyz Republic,Groceries,Thursday,False,2022,4
Spearsland,65593523,2022-04-29,5,862.06,10,110.0,Nepal,Groceries,Friday,False,2022,4
Spearsland,65593523,2022-04-30,3,574.71,0,0.0,Djibouti,Groceries,Saturday,False,2022,4
Spearsland,65593523,2022-05-01,9,1724.13,0,0.0,France,Groceries,Sunday,False,2022,5
Spearsland,65593523,2022-05-02,4,766.28,0,0.0,Malta,Groceries,Monday,False,2022,5
Spearsland,65593523,2022-05-03,8,1532.56,0,14.0,Tokelau,Groceries,Tuesday,False,2022,5
